#    time      flux     flux_err 
   12.33617   0.99970   0.00089 
   12.35118   1.00006   0.00073 
   12.36618   0.99840   0.00074 
   12.38119   0.99984   0.00098 
   12.39620   1.00039   0.00068 
   12.41121   1.00119   0.00065 
   12.42621   0.99957   0.00078 
   12.44122   1.00163   0.00099 
   12.45623   0.99956   0.00095 
   12.47124   0.99995   0.00082 
   12.48624   1.00019   0.00076 
   12.50125   0.99978   0.00078 
   12.51626   1.00133   0.00070 
   12.53127   1.00102   0.00066 
   12.54627   0.99883   0.00074 
   12.56128   0.99963   0.00090 
   12.57629   0.99968   0.00094 
   12.59130   1.00048   0.00096 
   12.60630   0.99952   0.00078 
   12.62131   1.00097   0.00073 
   12.63632   1.00035   0.00096 
   12.65133   1.00055   0.00091 
   12.66633   1.00036   0.00067 
   12.68134   1.00064   0.00077 
   12.69635   0.99883   0.00067 
   12.71136   0.99973   0.00085 
   12.72636   0.99918   0.00087 
   12.74137   0.99916   0.00071 
   12.75638   1.00022   0.00087 
   12.77139   0.99826   0.00084 
   12.78639   1.00053   0.00090 
   12.80140   1.00108   0.00091 
   12.81641   0.99942   0.00078 
   12.83142   1.00048   0.00084 
   12.84642   0.99912   0.00088 
   12.86143   0.99967   0.00063 
   12.87644   0.99935   0.00099 
   12.89145   1.00020   0.00084 
   12.90645   0.99914   0.00069 
   12.92146   0.99918   0.00096 
   12.93647   1.00050   0.00097 
   12.95148   1.00013   0.00075 
   12.96648   0.99929   0.00095 
   12.98149   0.99966   0.00076 
   12.99650   0.99969   0.00090 
   13.01151   0.99914   0.00072 
   13.02651   0.99826   0.00089 
   13.04152   1.00084   0.00066 
   13.05653   0.99940   0.00079 
   13.07154   1.00003   0.00087 
   13.08654   0.99954   0.00074 
   13.10155   0.99899   0.00063 
   13.11656   1.00005   0.00083 
   13.13157   0.99879   0.00097 
   13.14657   0.99949   0.00087 
   13.16158   1.00146   0.00097 
   13.17659   0.99962   0.00086 
   13.19160   1.00001   0.00095 
   13.20660   0.99406   0.00060 
   13.22161   0.99303   0.00094 
   13.23662   0.99267   0.00063 
   13.25163   0.99369   0.00087 
   13.26663   0.99329   0.00089 
   13.28164   0.99283   0.00070 
   13.29665   0.99238   0.00062 
   13.31166   0.99502   0.00061 
   13.32666   0.99314   0.00076 
   13.34167   0.99478   0.00088 
   13.35668   0.99454   0.00068 
   13.37169   0.99916   0.00084 
   13.38669   0.99868   0.00099 
   13.40170   0.99942   0.00062 
   13.41671   1.00119   0.00081 
   13.43172   1.00030   0.00097 
   13.44672   1.00075   0.00076 
   13.46173   1.00060   0.00088 
   13.47674   1.00008   0.00063 
   13.49175   1.00069   0.00092 
   13.50675   1.00176   0.00065 
   13.52176   0.99982   0.00075 
   13.53677   0.99988   0.00069 
   13.55178   1.00086   0.00066 
   13.56678   1.00087   0.00066 
   13.58179   1.00091   0.00073 
   13.59680   0.99995   0.00079 
   13.61181   1.00049   0.00086 
   13.62681   0.99982   0.00082 
   13.64182   0.99993   0.00074 
   13.65683   1.00101   0.00071 
   13.67184   0.99792   0.00085 
   13.68684   0.99867   0.00076 
   13.70185   1.00021   0.00083 
   13.71686   0.99911   0.00087 
   13.73187   1.00003   0.00076 
   13.74687   0.99979   0.00092 
   13.76188   0.99968   0.00097 
   13.77689   1.00051   0.00086 
   13.79190   1.00026   0.00064 
   13.80690   1.00027   0.00066 
   13.82191   1.00032   0.00100 
   13.83692   0.99929   0.00089 
   13.85193   1.00067   0.00096 
   13.86693   1.00022   0.00092 
   13.88194   0.99908   0.00074 
   13.89695   1.00102   0.00065 
   13.91196   1.00011   0.00089 
   13.92696   1.00174   0.00099 
   13.94197   0.99993   0.00077 
   13.95698   1.00046   0.00089 
   13.97199   0.99930   0.00079 
   13.98699   0.99955   0.00069 
   14.00200   1.00089   0.00080 
   14.01701   1.00086   0.00071 
   14.03202   0.99931   0.00080 
   14.04702   0.99982   0.00079 
   14.06203   0.99908   0.00077 
   14.07704   0.99930   0.00075 
   14.09205   1.00046   0.00082 
   14.10705   0.99886   0.00095 
   14.12206   0.99931   0.00100 
   14.13707   0.99978   0.00061 
   14.15208   1.00150   0.00066 
   14.16708   0.99988   0.00091 
   14.18209   1.00065   0.00074 
   14.19710   0.99972   0.00063 
   14.21211   1.00058   0.00087 
   14.22711   0.99938   0.00088 
   14.24212   1.00066   0.00073 
   14.25713   1.00141   0.00097 
   14.27214   1.00210   0.00085 
   14.28714   1.00039   0.00085 
   14.30215   0.99825   0.00076 
   14.31716   1.00112   0.00085 
   14.33217   0.99920   0.00087 
   14.34717   1.00002   0.00092 
   14.36218   1.00082   0.00088 
   14.37719   0.99895   0.00091 
   14.39220   1.00036   0.00073 
   14.40720   1.00006   0.00096 
   14.42221   1.00070   0.00083 
   14.43722   0.99933   0.00089 
   14.45223   1.00049   0.00079 
   14.46723   1.00158   0.00067 
   14.48224   0.99942   0.00068 
   14.49725   0.99988   0.00091 
   14.51226   0.99979   0.00062 
   14.52726   1.00097   0.00094 
   14.54227   1.00044   0.00080 
   14.55728   1.00007   0.00071 
   14.57229   0.99892   0.00095 
   14.58729   0.99895   0.00060 
   14.60230   0.99888   0.00067 
   14.61731   1.00054   0.00072 
   14.63232   0.99873   0.00061 
   14.64732   0.99938   0.00096 
   14.66233   0.99939   0.00082 
   14.67734   0.99984   0.00098 
   14.69235   0.99925   0.00084 
   14.70735   1.00018   0.00072 
   14.72236   0.99846   0.00094 
   14.73737   0.99948   0.00080 
   14.75238   0.99942   0.00092 
   14.76738   0.99948   0.00098 
   14.78239   0.99909   0.00061 
   14.79740   0.99951   0.00098 
   14.81241   1.00093   0.00074 
   14.82741   0.99911   0.00067 
   14.84242   1.00058   0.00099 
   14.85743   0.99972   0.00080 
   14.87244   1.00009   0.00095 
   14.88744   1.00032   0.00073 
   14.90245   0.99907   0.00084 
   14.91746   0.99952   0.00088 
   14.93247   1.00040   0.00076 
   14.94747   1.00127   0.00078 
   14.96248   0.99884   0.00063 
   14.97749   1.00029   0.00064 
   14.99250   0.99968   0.00073 
   15.00750   1.00033   0.00091 
   15.02251   1.00044   0.00082 
   15.03752   1.00133   0.00080 
   15.05253   0.99970   0.00069 
   15.06753   1.00086   0.00085 
   15.08254   1.00096   0.00098 
   15.09755   0.99968   0.00079 
   15.11256   0.99964   0.00082 
   15.12756   1.00020   0.00083 
   15.14257   1.00103   0.00068 
   15.15758   0.99896   0.00070 
   15.17259   1.00018   0.00061 
   15.18759   1.00063   0.00078 
   15.20260   0.99787   0.00076 
   15.21761   1.00072   0.00089 
   15.23262   1.00075   0.00072 
   15.24762   1.00015   0.00063 
   15.26263   1.00190   0.00070 
   15.27764   0.99947   0.00075 
   15.29265   1.00021   0.00089 
   15.30765   1.00070   0.00064 
   15.32266   0.99995   0.00098 
   15.33767   0.99978   0.00086 
   15.35268   0.99897   0.00066 
   15.36768   0.99957   0.00096 
   15.38269   0.99929   0.00093 
   15.39770   0.99781   0.00063 
   15.41271   1.00169   0.00069 
   15.42771   0.99880   0.00066 
   15.44272   0.99953   0.00077 
   15.45773   1.00165   0.00069 
   15.47274   0.99889   0.00093 
   15.48774   0.99989   0.00099 
   15.50275   0.99877   0.00069 
   15.51776   0.99936   0.00099 
   15.53277   0.99915   0.00084 
   15.54777   1.00022   0.00060 
   15.56278   0.99907   0.00064 
   15.57779   1.00030   0.00060 
   15.59280   0.99991   0.00093 
   15.60780   0.99979   0.00070 
   15.62281   1.00040   0.00061 
   15.63782   1.00054   0.00063 
   15.65283   0.99972   0.00065 
   15.66783   0.99983   0.00097 
   15.68284   1.00078   0.00067 
   15.69785   0.99919   0.00061 
   15.71286   1.00128   0.00092 
   15.72786   0.99895   0.00089 
   15.74287   1.00120   0.00066 
   15.75788   0.99890   0.00084 
   15.77289   1.00077   0.00093 
   15.78789   1.00080   0.00062 
   15.80290   0.99865   0.00067 
   15.81791   1.00108   0.00082 
   15.83292   1.00059   0.00075 
   15.84792   1.00097   0.00083 
   15.86293   0.99840   0.00088 
   15.87794   1.00013   0.00072 
   15.89295   0.99947   0.00090 
   15.90795   1.00101   0.00088 
   15.92296   0.99999   0.00092 
   15.93797   1.00041   0.00090 
   15.95298   0.99922   0.00061 
   15.96798   1.00104   0.00075 
   15.98299   0.99917   0.00085 
   15.99800   0.99942   0.00092 
   16.01301   0.99922   0.00068 
   16.02801   0.99979   0.00083 
   16.04302   0.99991   0.00076 
   16.05803   0.99971   0.00085 
   16.07304   1.00083   0.00071 
   16.08804   1.00053   0.00071 
   16.10305   1.00035   0.00075 
   16.11806   0.99986   0.00080 
   16.13307   0.99974   0.00095 
   16.14807   0.99888   0.00074 
   16.16308   1.00132   0.00074 
   16.17809   1.00053   0.00075 
   16.19310   0.99942   0.00082 
   16.20810   1.00109   0.00070 
   16.22311   1.00090   0.00074 
   16.23812   0.99957   0.00085 
   16.25313   1.00012   0.00079 
   16.26813   0.99859   0.00067 
   16.28314   1.00009   0.00073 
   16.29815   1.00059   0.00091 
   16.31316   1.00080   0.00074 
   16.32816   0.99962   0.00062 
   16.34317   0.99920   0.00066 
   16.35818   1.00103   0.00094 
   16.37319   1.00045   0.00100 
   16.38819   0.99846   0.00079 
   16.40320   0.99755   0.00081 
   16.41821   1.00087   0.00076 
   16.43322   1.00052   0.00091 
   16.44822   0.99948   0.00100 
   16.46323   0.99969   0.00091 
   16.47824   1.00023   0.00093 
   16.49325   1.00015   0.00060 
   16.50825   1.00032   0.00070 
   16.52326   1.00050   0.00070 
   16.53827   1.00104   0.00098 
   16.55328   1.00046   0.00087 
   16.56828   1.00041   0.00070 
   16.58329   0.99992   0.00061 
   16.59830   0.99930   0.00064 
   16.61331   1.00044   0.00082 
   16.62831   1.00103   0.00071 
   16.64332   0.99976   0.00093 
   16.65833   1.00008   0.00070 
   16.67334   0.99969   0.00077 
   16.68834   1.00084   0.00078 
   16.70335   0.99936   0.00076 
   16.71836   1.00058   0.00064 
   16.73337   0.99979   0.00086 
   16.74837   1.00066   0.00081 
   16.76338   1.00092   0.00080 
   16.77839   0.99844   0.00071 
   16.79340   0.99924   0.00082 
   16.80840   1.00010   0.00067 
   16.82341   1.00093   0.00070 
   16.83842   0.99928   0.00095 
   16.85343   0.99945   0.00066 
   16.86843   0.99900   0.00073 
   16.88344   0.99821   0.00100 
   16.89845   1.00057   0.00092 
   16.91346   0.99964   0.00074 
   16.92846   1.00092   0.00068 
   16.94347   1.00029   0.00067 
   16.95848   0.99992   0.00083 
   16.97349   1.00033   0.00086 
   16.98849   1.00077   0.00084 
   17.00350   0.99945   0.00068 
   17.01851   1.00050   0.00096 
   17.03352   0.99927   0.00093 
   17.04852   1.00031   0.00071 
   17.06353   0.99971   0.00091 
   17.07854   0.99986   0.00082 
   17.09355   0.99969   0.00069 
   17.10855   1.00030   0.00100 
   17.12356   1.00084   0.00063 
   17.13857   0.99994   0.00065 
   17.15358   1.00008   0.00077 
   17.16858   1.00013   0.00068 
   17.18359   1.00093   0.00070 
   17.19860   1.00089   0.00067 
   17.21361   1.00078   0.00061 
   17.22861   0.99923   0.00071 
   17.24362   1.00044   0.00087 
   17.25863   1.00117   0.00076 
   17.27364   1.00103   0.00081 
   17.28864   1.00119   0.00083 
   17.30365   1.00008   0.00075 
   17.31866   0.99857   0.00083 
   17.33367   0.99959   0.00099 
   17.34867   1.00035   0.00093 
   17.36368   0.99896   0.00073 
   17.37869   0.99983   0.00090 
   17.39370   1.00001   0.00071 
   17.40870   1.00023   0.00069 
   17.42371   0.99937   0.00070 
   17.43872   1.00038   0.00098 
   17.45373   0.99952   0.00068 
   17.46873   1.00001   0.00062 
   17.48374   1.00060   0.00087 
   17.49875   1.00023   0.00086 
   17.51376   1.00027   0.00076 
   17.52876   0.99911   0.00081 
   17.54377   1.00038   0.00063 
   17.55878   0.99929   0.00089 
   17.57379   0.99825   0.00072 
   17.58879   0.99980   0.00075 
   17.60380   0.99958   0.00090 
   17.61881   1.00211   0.00083 
   17.63382   1.00049   0.00073 
   17.64882   0.99970   0.00086 
   17.66383   1.00159   0.00084 
   17.67884   1.00073   0.00076 
   17.69385   0.99859   0.00065 
   17.70885   0.99979   0.00098 
   17.72386   0.99989   0.00067 
   17.73887   0.99993   0.00078 
   17.75388   1.00000   0.00075 
   17.76888   0.99962   0.00085 
   17.78389   1.00176   0.00082 
   17.79890   1.00056   0.00099 
   17.81391   0.99901   0.00089 
   17.82891   0.99997   0.00063 
   17.84392   1.00064   0.00069 
   17.85893   0.99980   0.00092 
   17.87394   0.99900   0.00080 
   17.88894   0.99842   0.00086 
   17.90395   1.00032   0.00061 
   17.91896   0.99854   0.00072 
   17.93397   1.00080   0.00066 
   17.94897   0.99967   0.00072 
   17.96398   1.00015   0.00097 
   17.97899   0.99526   0.00087 
   17.99400   0.99469   0.00074 
   18.00900   0.99378   0.00095 
   18.02401   0.99327   0.00080 
   18.03902   0.99340   0.00100 
   18.05403   0.99408   0.00065 
   18.06903   0.99361   0.00071 
   18.08404   0.99506   0.00079 
   18.09905   0.99269   0.00076 
   18.11406   0.99232   0.00095 
   18.12906   0.99499   0.00075 
   18.14407   0.99790   0.00092 
   18.15908   1.00032   0.00091 
   18.17409   1.00068   0.00097 
   18.18909   1.00151   0.00086 
   18.20410   0.99934   0.00064 
   18.21911   1.00033   0.00063 
   18.23412   0.99978   0.00066 
   18.24912   1.00054   0.00062 
   18.26413   0.99945   0.00094 
   18.27914   0.99903   0.00098 
   18.29415   1.00078   0.00089 
   18.30915   0.99965   0.00060 
   18.32416   1.00146   0.00086 
   18.33917   0.99995   0.00084 
   18.35418   0.99917   0.00070 
   18.36918   1.00168   0.00086 
   18.38419   1.00005   0.00099 
   18.39920   0.99927   0.00070 
   18.41421   0.99953   0.00098 
   18.42921   0.99902   0.00076 
   18.44422   1.00139   0.00079 
   18.45923   0.99975   0.00074 
   18.47424   0.99881   0.00069 
   18.48924   1.00012   0.00094 
   18.50425   0.99976   0.00077 
   18.51926   0.99883   0.00068 
   18.53427   0.99938   0.00071 
   18.54927   0.99969   0.00064 
   18.56428   0.99990   0.00084 
   18.57929   0.99994   0.00091 
   18.59430   1.00029   0.00061 
   18.60930   1.00060   0.00095 
   18.62431   1.00048   0.00071 
   18.63932   0.99965   0.00062 
   18.65433   1.00087   0.00060 
   18.66933   0.99995   0.00077 
   18.68434   0.99936   0.00088 
   18.69935   0.99913   0.00085 
   18.71436   0.99989   0.00099 
   18.72936   1.00034   0.00060 
   18.74437   1.00007   0.00070 
   18.75938   1.00067   0.00070 
   18.77439   1.00051   0.00094 
   18.78939   1.00020   0.00073 
   18.80440   1.00161   0.00080 
   18.81941   0.99850   0.00092 
   18.83442   1.00006   0.00093 
   18.84942   0.99984   0.00066 
   18.86443   0.99888   0.00078 
   18.87944   0.99973   0.00093 
   18.89445   1.00002   0.00097 
   18.90945   0.99991   0.00078 
   18.92446   1.00108   0.00072 
   18.93947   0.99951   0.00079 
   18.95448   1.00110   0.00098 
   18.96948   0.99910   0.00074 
   18.98449   0.99950   0.00093 
   18.99950   1.00012   0.00089 
   19.01451   1.00016   0.00088 
   19.02951   0.99926   0.00064 
   19.04452   1.00018   0.00078 
   19.05953   1.00009   0.00084 
   19.07454   0.99978   0.00098 
   19.08954   1.00028   0.00096 
   19.10455   0.99975   0.00084 
   19.11956   0.99961   0.00082 
   19.13457   1.00076   0.00086 
   19.14957   1.00067   0.00062 
   19.16458   0.99946   0.00082 
   19.17959   0.99993   0.00061 
   19.19460   1.00059   0.00080 
   19.20960   0.99967   0.00065 
   19.22461   0.99902   0.00070 
   19.23962   0.99974   0.00077 
   19.25463   0.99847   0.00070 
   19.26963   0.99915   0.00063 
   19.28464   0.99927   0.00061 
   19.29965   1.00173   0.00094 
   19.31466   0.99929   0.00077 
   19.32966   0.99906   0.00094 
   19.34467   1.00070   0.00092 
   19.35968   0.99943   0.00071 
   19.37469   0.99871   0.00095 
   19.38969   1.00016   0.00096 
   19.40470   0.99987   0.00061 
   19.41971   0.99967   0.00063 
   19.43472   0.99939   0.00082 
   19.44972   0.99897   0.00082 
   19.46473   1.00101   0.00088 
   19.47974   0.99934   0.00067 
   19.49475   1.00151   0.00070 
   19.50975   0.99990   0.00098 
   19.52476   0.99891   0.00097 
   19.53977   1.00008   0.00067 
   19.55478   1.00085   0.00080 
   19.56978   1.00059   0.00094 
   19.58479   0.99958   0.00087 
   19.59980   1.00077   0.00094 
   19.61481   0.99900   0.00085 
   19.62981   1.00022   0.00070 
   19.64482   1.00001   0.00078 
   19.65983   1.00033   0.00080 
   19.67484   1.00053   0.00083 
   19.68984   0.99878   0.00068 
   19.70485   1.00004   0.00097 
   19.71986   0.99881   0.00069 
   19.73487   0.99979   0.00086 
   19.74987   1.00068   0.00093 
   19.76488   1.00080   0.00088 
   19.77989   1.00010   0.00083 
   19.79490   1.00017   0.00079 
   19.80990   0.99914   0.00087 
   19.82491   0.99974   0.00082 
   19.83992   0.99959   0.00070 
   19.85493   0.99962   0.00060 
   19.86993   1.00047   0.00094 
   19.88494   0.99952   0.00064 
   19.89995   1.00047   0.00069 
   19.91496   1.00054   0.00068 
   19.92996   0.99924   0.00081 
   19.94497   0.99953   0.00078 
   19.95998   1.00034   0.00069 
   19.97499   0.99883   0.00093 
   19.98999   0.99912   0.00100 
   20.00500   1.00106   0.00080 
   20.02001   0.99997   0.00093 
   20.03502   1.00053   0.00063 
   20.05003   1.00085   0.00063 
   20.06503   0.99994   0.00066 
   20.08004   0.99992   0.00082 
   20.09505   1.00010   0.00082 
   20.11006   1.00148   0.00068 
   20.12506   1.00051   0.00084 
   20.14007   0.99958   0.00063 
   20.15508   1.00065   0.00063 
   20.17009   1.00060   0.00078 
   20.18509   1.00010   0.00089 
   20.20010   0.99936   0.00072 
   20.21511   1.00127   0.00088 
   20.23012   0.99812   0.00062 
   20.24512   1.00090   0.00096 
   20.26013   0.99887   0.00079 
   20.27514   1.00022   0.00089 
   20.29015   1.00013   0.00072 
   20.30515   1.00073   0.00078 
   20.32016   0.99938   0.00079 
   20.33517   1.00023   0.00100 
   20.35018   0.99992   0.00084 
   20.36518   0.99973   0.00068 
   20.38019   0.99882   0.00077 
   20.39520   1.00012   0.00094 
   20.41021   1.00061   0.00068 
   20.42521   0.99981   0.00080 
   20.44022   0.99953   0.00099 
   20.45523   1.00025   0.00093 
   20.47024   0.99973   0.00091 
   20.48524   1.00023   0.00074 
   20.50025   0.99949   0.00092 
   20.51526   0.99965   0.00078 
   20.53027   1.00022   0.00099 
   20.54527   1.00000   0.00078 
   20.56028   1.00030   0.00071 
   20.57529   1.00058   0.00099 
   20.59030   0.99944   0.00061 
   20.60530   1.00072   0.00064 
   20.62031   1.00042   0.00062 
   20.63532   0.99949   0.00069 
   20.65033   0.99954   0.00079 
   20.66533   1.00000   0.00082 
   20.68034   1.00063   0.00081 
   20.69535   1.00087   0.00089 
   20.71036   0.99989   0.00072 
   20.72536   1.00022   0.00067 
   20.74037   1.00119   0.00084 
   20.75538   0.99994   0.00096 
   20.77039   0.99817   0.00092 
   20.78539   0.99863   0.00086 
   20.80040   1.00099   0.00090 
   20.81541   1.00000   0.00062 
   20.83042   1.00056   0.00063 
   20.84542   1.00014   0.00084 
   20.86043   1.00145   0.00062 
   20.87544   1.00046   0.00064 
   20.89045   1.00150   0.00082 
   20.90545   1.00049   0.00099 
   20.92046   0.99909   0.00092 
   20.93547   0.99890   0.00077 
   20.95048   0.99973   0.00081 
   20.96548   0.99987   0.00079 
   20.98049   1.00093   0.00089 
   20.99550   0.99965   0.00065 
   21.01051   0.99939   0.00099 
   21.02551   0.99980   0.00066 
   21.04052   1.00088   0.00079 
   21.05553   1.00169   0.00096 
   21.07054   1.00043   0.00092 
   21.08554   0.99876   0.00098 
   21.10055   1.00095   0.00092 
   21.11556   0.99924   0.00099 
   21.13057   0.99949   0.00079 
   21.14557   0.99954   0.00068 
   21.16058   0.99934   0.00062 
   21.17559   0.99950   0.00093 
   21.19060   0.99879   0.00067 
   21.20560   1.00041   0.00085 
   21.22061   0.99971   0.00067 
   21.23562   1.00059   0.00093 
   21.25063   0.99907   0.00084 
   21.26563   1.00049   0.00088 
   21.28064   0.99914   0.00080 
   21.29565   0.99954   0.00090 
   21.31066   1.00087   0.00071 
   21.32566   1.00013   0.00083 
   21.34067   1.00004   0.00094 
   21.35568   1.00018   0.00061 
   21.37069   0.99997   0.00073 
   21.38569   1.00017   0.00095 
   21.40070   1.00075   0.00095 
   21.41571   0.99956   0.00072 
   21.43072   1.00069   0.00069 
   21.44572   0.99920   0.00077 
   21.46073   0.99975   0.00076 
   21.47574   0.99981   0.00073 
   21.49075   1.00039   0.00089 
   21.50575   0.99940   0.00093 
   21.52076   1.00014   0.00099 
   21.53577   1.00022   0.00100 
   21.55078   0.99979   0.00064 
   21.56578   0.99978   0.00090 
   21.58079   1.00000   0.00083 
   21.59580   1.00061   0.00065 
   21.61081   0.99991   0.00064 
   21.62581   0.99945   0.00085 
   21.64082   1.00108   0.00081 
   21.65583   1.00035   0.00099 
   21.67084   1.00019   0.00083 
   21.68584   0.99915   0.00065 
   21.70085   0.99829   0.00099 
   21.71586   0.99926   0.00095 
   21.73087   1.00028   0.00067 
   21.74587   1.00020   0.00068 
   21.76088   0.99939   0.00076 
   21.77589   1.00045   0.00093 
   21.79090   1.00089   0.00060 
   21.80590   1.00182   0.00097 
   21.82091   0.99952   0.00075 
   21.83592   0.99890   0.00074 
   21.85093   0.99970   0.00074 
   21.86593   1.00130   0.00089 
   21.88094   1.00042   0.00085 
   21.89595   0.99879   0.00079 
   21.91096   0.99979   0.00097 
   21.92596   0.99954   0.00082 
   21.94097   1.00137   0.00066 
   21.95598   1.00029   0.00096 
   21.97099   1.00048   0.00063 
   21.98599   0.99970   0.00086 
   22.00100   0.99971   0.00072 
   22.01601   0.99852   0.00073 
   22.03102   1.00016   0.00074 
   22.04602   0.99923   0.00062 
   22.06103   0.99908   0.00092 
   22.07604   0.99973   0.00062 
   22.09105   0.99997   0.00081 
   22.10605   0.99888   0.00089 
   22.12106   1.00072   0.00061 
   22.13607   1.00026   0.00066 
   22.15108   1.00140   0.00077 
   22.16608   1.00080   0.00090 
   22.18109   1.00063   0.00061 
   22.19610   1.00003   0.00068 
   22.21111   1.00145   0.00092 
   22.22611   1.00088   0.00086 
   22.24112   1.00055   0.00083 
   22.25613   0.99906   0.00098 
   22.27114   1.00163   0.00079 
   22.28614   1.00080   0.00093 
   22.30115   0.99941   0.00091 
   22.31616   0.99919   0.00062 
   22.33117   1.00088   0.00099 
   22.34617   0.99987   0.00064 
   22.36118   0.99983   0.00089 
   22.37619   1.00035   0.00060 
   22.39120   0.99998   0.00095 
   22.40620   0.99911   0.00099 
   22.42121   1.00042   0.00085 
   22.43622   1.00031   0.00091 
   22.45123   0.99901   0.00076 
   22.46623   0.99926   0.00070 
   22.48124   0.99980   0.00068 
   22.49625   1.00048   0.00088 
   22.51126   1.00121   0.00069 
   22.52626   1.00036   0.00070 
   22.54127   0.99965   0.00077 
   22.55628   0.99965   0.00066 
   22.57129   1.00127   0.00094 
   22.58629   0.99997   0.00094 
   22.60130   1.00035   0.00062 
   22.61631   1.00017   0.00061 
   22.63132   1.00010   0.00080 
   22.64632   0.99945   0.00086 
   22.66133   1.00090   0.00068 
   22.67634   0.99994   0.00077 
   22.69135   0.99933   0.00094 
   22.70635   0.99852   0.00066 
   22.72136   0.99978   0.00071 
   22.73637   0.99925   0.00079 
   22.75138   0.99977   0.00098 
   22.76638   0.99458   0.00073 
   22.78139   0.99375   0.00071 
   22.79640   0.99462   0.00063 
   22.81141   0.99212   0.00080 
   22.82641   0.99213   0.00089 
   22.84142   0.99238   0.00062 
   22.85643   0.99450   0.00072 
   22.87144   0.99297   0.00088 
   22.88644   0.99259   0.00082 
   22.90145   0.99435   0.00063 
   22.91646   0.99375   0.00072 
   22.93147   0.99934   0.00082 
   22.94647   0.99969   0.00098 
   22.96148   1.00008   0.00062 
   22.97649   1.00123   0.00061 
   22.99150   1.00057   0.00089 
   23.00650   1.00019   0.00069 
   23.02151   1.00185   0.00084 
   23.03652   0.99931   0.00066 
   23.05153   1.00127   0.00067 
   23.06653   0.99994   0.00062 
   23.08154   0.99903   0.00070 
   23.09655   0.99972   0.00062 
   23.11156   0.99967   0.00065 
   23.12656   0.99982   0.00084 
   23.14157   0.99976   0.00098 
   23.15658   1.00092   0.00095 
   23.17159   1.00006   0.00073 
   23.18659   0.99994   0.00091 
   23.20160   1.00117   0.00069 
   23.21661   0.99943   0.00083 
   23.23162   1.00039   0.00080 
   23.24662   0.99946   0.00065 
   23.26163   0.99845   0.00086 
   23.27664   0.99910   0.00062 
   23.29165   1.00054   0.00062 
   23.30665   0.99956   0.00100 
   23.32166   1.00046   0.00083 
   23.33667   0.99939   0.00078 
   23.35168   0.99941   0.00093 
   23.36668   0.99953   0.00085 
   23.38169   0.99973   0.00063 
   23.39670   1.00027   0.00071 
   23.41171   0.99959   0.00079 
   23.42671   0.99936   0.00074 
   23.44172   1.00115   0.00088 
   23.45673   1.00004   0.00091 
   23.47174   1.00060   0.00090 
   23.48674   1.00008   0.00097 
   23.50175   1.00034   0.00078 
   23.51676   1.00057   0.00098 
   23.53177   1.00030   0.00064 
   23.54677   1.00067   0.00085 
   23.56178   1.00067   0.00068 
   23.57679   0.99982   0.00082 
   23.59180   0.99904   0.00073 
   23.60680   0.99961   0.00091 
   23.62181   1.00046   0.00066 
   23.63682   1.00049   0.00069 
   23.65183   1.00020   0.00071 
   23.66683   0.99992   0.00091 
   23.68184   1.00057   0.00067 
   23.69685   1.00061   0.00090 
   23.71186   1.00049   0.00068 
   23.72686   1.00092   0.00087 
   23.74187   1.00011   0.00077 
   23.75688   1.00047   0.00071 
   23.77189   1.00096   0.00099 
   23.78689   1.00034   0.00084 
   23.80190   0.99938   0.00080 
   23.81691   1.00066   0.00091 
   23.83192   1.00103   0.00092 
   23.84692   1.00087   0.00096 
   23.86193   1.00075   0.00093 
   23.87694   0.99929   0.00062 
   23.89195   1.00018   0.00060 
   23.90695   0.99931   0.00091 
   23.92196   1.00072   0.00070 
   23.93697   1.00051   0.00069 
   23.95198   0.99908   0.00084 
   23.96698   0.99987   0.00086 
   23.98199   0.99920   0.00074 
   23.99700   1.00034   0.00070 
   24.01201   1.00065   0.00076 
   24.02701   1.00020   0.00071 
   24.04202   0.99990   0.00074 
   24.05703   1.00122   0.00081 
   24.07204   1.00020   0.00061 
   24.08704   1.00048   0.00069 
   24.10205   1.00028   0.00099 
   24.11706   1.00008   0.00087 
   24.13207   1.00073   0.00089 
   24.14707   1.00035   0.00095 
   24.16208   0.99949   0.00096 
   24.17709   0.99972   0.00097 
   24.19210   1.00014   0.00085 
   24.20710   0.99993   0.00097 
   24.22211   1.00176   0.00096 
   24.23712   0.99979   0.00089 
   24.25213   0.99913   0.00085 
   24.26713   0.99973   0.00061 
   24.28214   0.99981   0.00095 
   24.29715   1.00112   0.00084 
   24.31216   1.00021   0.00077 
   24.32716   0.99927   0.00072 
   24.34217   1.00069   0.00086 
   24.35718   1.00095   0.00068 
   24.37219   1.00060   0.00096 
   24.38719   0.99960   0.00065 
   24.40220   1.00047   0.00061 
   24.41721   0.99894   0.00073 
   24.43222   1.00066   0.00065 
   24.44722   0.99967   0.00090 
   24.46223   1.00070   0.00069 
   24.47724   1.00002   0.00060 
   24.49225   1.00052   0.00093 
   24.50725   0.99901   0.00073 
   24.52226   0.99987   0.00090 
   24.53727   0.99852   0.00062 
   24.55228   1.00021   0.00065 
   24.56728   0.99973   0.00076 
   24.58229   0.99947   0.00093 
   24.59730   0.99953   0.00093 
   24.61231   1.00097   0.00098 
   24.62731   0.99947   0.00083 
   24.64232   0.99981   0.00070 
   24.65733   1.00021   0.00093 
